fpr,tpr,threshold
0.0,0.0,inf
0.012658227848101266,0.0,0.9999998608796488
0.02531645569620253,0.0,0.9999751932339761
0.02531645569620253,0.014084507042253521,0.9999495616801317
0.0379746835443038,0.014084507042253521,0.9999461294340564
0.0379746835443038,0.028169014084507043,0.9999379013278132
0.06329113924050633,0.028169014084507043,0.9997869008025416
0.06329113924050633,0.09859154929577464,0.9955111272708314
0.0759493670886076,0.09859154929577464,0.9953990834570865
0.0759493670886076,0.1267605633802817,0.9934691379097907
0.11392405063291139,0.1267605633802817,0.9802790334126781
0.11392405063291139,0.2112676056338028,0.9654500601678353
0.1518987341772152,0.2112676056338028,0.9474493406531262
0.1518987341772152,0.22535211267605634,0.9309961967594639
0.20253164556962025,0.22535211267605634,0.8584320377331492
0.20253164556962025,0.29577464788732394,0.7193011726445495
0.21518987341772153,0.29577464788732394,0.604332424696952
0.21518987341772153,0.3380281690140845,0.48214177000721364
0.25316455696202533,0.3380281690140845,0.4016931978605664
0.25316455696202533,0.352112676056338,0.3798366492248821
0.3291139240506329,0.352112676056338,0.21310491126745454
0.3291139240506329,0.36619718309859156,0.20446288965826373
0.35443037974683544,0.36619718309859156,0.12102167354793347
0.35443037974683544,0.39436619718309857,0.08750370179476706
0.379746835443038,0.39436619718309857,0.05047858819465863
0.379746835443038,0.4084507042253521,0.049023774383546805
0.43037974683544306,0.4084507042253521,0.044892173011637206
0.43037974683544306,0.4225352112676056,0.02957243705606752
0.4430379746835443,0.4225352112676056,0.0272704193296583
0.4430379746835443,0.43661971830985913,0.026673277207372007
0.45569620253164556,0.43661971830985913,0.02549838239986431
0.45569620253164556,0.4788732394366197,0.02131670293252234
0.46835443037974683,0.4788732394366197,0.02127365073771751
0.46835443037974683,0.5070422535211268,0.01755038674792475
0.5063291139240507,0.5070422535211268,0.014380389268599886
0.5063291139240507,0.5352112676056338,0.010779813242595136
0.5316455696202531,0.5352112676056338,0.006768868929574922
0.5316455696202531,0.5492957746478874,0.006682662548604238
0.569620253164557,0.5492957746478874,0.004028536207127732
0.569620253164557,0.5774647887323944,0.003915609976845687
0.5822784810126582,0.5774647887323944,0.0039062036396460107
0.5822784810126582,0.5915492957746479,0.0038853737768740314
0.5949367088607594,0.5915492957746479,0.0034709241485968508
0.5949367088607594,0.6056338028169014,0.00306794443007822
0.6075949367088608,0.6056338028169014,0.003041712679709077
0.6075949367088608,0.6338028169014085,0.00294365483973715
0.620253164556962,0.6338028169014085,0.0026492402132697874
0.620253164556962,0.647887323943662,0.002445417200175683
0.6329113924050633,0.647887323943662,0.0013556340407825755
0.6329113924050633,0.704225352112676,0.0010449940153345071
0.6455696202531646,0.704225352112676,0.0009680849804040302
0.6455696202531646,0.7183098591549296,0.0007422505796937703
0.6582278481012658,0.7183098591549296,0.0006632123297381015
0.6582278481012658,0.7464788732394366,0.0005483441297182824
0.6708860759493671,0.7464788732394366,0.0005305578916069535
0.6708860759493671,0.7605633802816901,0.00045020422411340145
0.6962025316455697,0.7605633802816901,0.00038306971532452047
0.6962025316455697,0.7887323943661971,0.00033093653808358435
0.7215189873417721,0.7887323943661971,0.00027007786649745253
0.7215189873417721,0.8028169014084507,0.0002485849331541327
0.7341772151898734,0.8028169014084507,0.00014077524502020415
0.7341772151898734,0.8309859154929577,0.00010040801468851897
0.759493670886076,0.8309859154929577,5.202201139292849e-05
0.759493670886076,0.8450704225352113,5.06747834565527e-05
0.7848101265822784,0.8450704225352113,3.6704387854883674e-05
0.7848101265822784,0.8591549295774648,2.5808252988718954e-05
0.7974683544303798,0.8591549295774648,1.8248305041521013e-05
0.7974683544303798,0.8732394366197183,1.668754354909927e-05
0.8227848101265823,0.8732394366197183,9.570352458194752e-06
0.8227848101265823,0.8873239436619719,6.801625786269323e-06
0.8607594936708861,0.8873239436619719,2.3890106500731428e-06
0.8607594936708861,0.9014084507042254,2.020994476184606e-06
0.8987341772151899,0.9014084507042254,5.871293067485316e-07
0.8987341772151899,0.9154929577464789,5.05864528627782e-07
0.9240506329113924,0.9154929577464789,2.373939134113615e-07
0.9240506329113924,0.9295774647887324,1.4016819391097822e-07
0.9367088607594937,0.9295774647887324,6.565382168941777e-08
0.9367088607594937,0.9436619718309859,6.354643948552137e-08
0.9746835443037974,0.9436619718309859,6.606630133761894e-09
0.9746835443037974,0.971830985915493,5.725443829147679e-09
0.9873417721518988,0.971830985915493,3.319179070016958e-09
0.9873417721518988,1.0,4.1843564006443574e-10
1.0,1.0,2.794193674887983e-10
