fpr,tpr,threshold
0.0,0.0,inf
0.015873015873015872,0.0,0.9999999166207704
0.06349206349206349,0.0,0.9999909276354736
0.06349206349206349,0.02702702702702703,0.9999786503171428
0.07936507936507936,0.02702702702702703,0.9999638222641472
0.07936507936507936,0.05405405405405406,0.9999076468522883
0.12698412698412698,0.05405405405405406,0.9993258417002392
0.12698412698412698,0.1891891891891892,0.9974889790621311
0.1746031746031746,0.1891891891891892,0.9944528785725734
0.1746031746031746,0.24324324324324326,0.9885000361030728
0.2857142857142857,0.24324324324324326,0.8703315076854562
0.2857142857142857,0.2702702702702703,0.8437297503156886
0.30158730158730157,0.2702702702702703,0.8417804550440635
0.30158730158730157,0.2972972972972973,0.8279495085104751
0.3492063492063492,0.2972972972972973,0.7719819351652512
0.3492063492063492,0.32432432432432434,0.7704156323609042
0.36507936507936506,0.32432432432432434,0.6481718684663852
0.36507936507936506,0.5405405405405406,0.22979521729758143
0.38095238095238093,0.5405405405405406,0.22150423951432124
0.38095238095238093,0.6216216216216216,0.19859155339598733
0.3968253968253968,0.6216216216216216,0.17552458621211497
0.3968253968253968,0.7297297297297297,0.06699100180987154
0.5396825396825397,0.7297297297297297,0.02090687633966704
0.5396825396825397,0.7567567567567568,0.01986341586061263
0.6507936507936508,0.7567567567567568,0.0027458256493521713
0.6507936507936508,0.7837837837837838,0.0026700540386500006
0.6825396825396826,0.7837837837837838,0.0025036853152407227
0.6825396825396826,0.8378378378378378,0.0020597717559828433
0.746031746031746,0.8378378378378378,0.0003573082206918246
0.746031746031746,0.8648648648648649,0.0003027104694910074
0.7936507936507936,0.8648648648648649,0.00013034300344583427
0.7936507936507936,0.8918918918918919,0.00012544569711587966
0.8095238095238095,0.8918918918918919,9.947265174471489e-05
0.8095238095238095,0.918918918918919,5.995551516465126e-05
0.8253968253968254,0.918918918918919,5.298306344002974e-05
0.8253968253968254,0.972972972972973,3.8833038376181856e-05
0.8571428571428571,0.972972972972973,5.4798715947513935e-06
0.8571428571428571,1.0,7.237633338156187e-07
1.0,1.0,5.848409785478358e-13
