model,fpr,tpr,threshold
rule,0.0,0.0,inf
rule,0.0,0.005405405405405406,0.9999999528175949
rule,0.0031746031746031746,0.005405405405405406,0.9999988890813734
rule,0.0031746031746031746,0.010810810810810811,0.9999988039317882
rule,0.015873015873015872,0.010810810810810811,0.9999904959328401
rule,0.015873015873015872,0.016216216216216217,0.9999849285088346
rule,0.01904761904761905,0.016216216216216217,0.9999841813472413
rule,0.01904761904761905,0.032432432432432434,0.999958182687335
rule,0.02857142857142857,0.032432432432432434,0.9999049843156924
rule,0.02857142857142857,0.03783783783783784,0.9998913751804134
rule,0.03492063492063492,0.03783783783783784,0.9998723093121782
rule,0.03492063492063492,0.043243243243243246,0.9998600835924238
rule,0.04126984126984127,0.043243243243243246,0.99977492253982
rule,0.04126984126984127,0.04864864864864865,0.9997592617810899
rule,0.050793650793650794,0.04864864864864865,0.9997033978328566
rule,0.050793650793650794,0.06486486486486487,0.9996185757327088
rule,0.06349206349206349,0.06486486486486487,0.9995754576634274
rule,0.06349206349206349,0.07027027027027027,0.9995158739401759
rule,0.06666666666666667,0.07027027027027027,0.9994320392182511
rule,0.06666666666666667,0.07567567567567568,0.9992573940652151
rule,0.07936507936507936,0.07567567567567568,0.9985741603491227
rule,0.07936507936507936,0.08108108108108109,0.9985250403887027
rule,0.08888888888888889,0.08108108108108109,0.998011418368157
rule,0.08888888888888889,0.08648648648648649,0.9978885623677414
rule,0.09841269841269841,0.08648648648648649,0.9977769348222175
rule,0.09841269841269841,0.0918918918918919,0.9977199176488498
rule,0.10158730158730159,0.0918918918918919,0.9975871546131051
rule,0.10158730158730159,0.0972972972972973,0.9975407512448572
rule,0.11746031746031746,0.0972972972972973,0.9968842722615847
rule,0.11746031746031746,0.10270270270270271,0.9965453287356795
rule,0.13015873015873017,0.10270270270270271,0.9951299269244531
rule,0.13015873015873017,0.10810810810810811,0.9947461478525585
rule,0.13333333333333333,0.10810810810810811,0.994721012811537
rule,0.13333333333333333,0.12972972972972974,0.9919537716128687
rule,0.1365079365079365,0.12972972972972974,0.9906855320609848
rule,0.1365079365079365,0.14054054054054055,0.9903044670742334
rule,0.13968253968253969,0.14054054054054055,0.9901316025366348
