fpr,tpr,threshold
0.0,0.0,inf
0.006493506493506494,0.0,0.7865792111803761
0.006493506493506494,0.020833333333333332,0.7365192282899404
0.012987012987012988,0.020833333333333332,0.73379386312418
0.012987012987012988,0.041666666666666664,0.7207299323828453
0.07142857142857142,0.041666666666666664,0.6821740444594107
0.12987012987012986,0.125,0.6781360707906401
0.12987012987012986,0.13541666666666666,0.6684781899226946
0.13636363636363635,0.13541666666666666,0.6602844905623763
0.13636363636363635,0.14583333333333334,0.6548704938050883
0.14285714285714285,0.14583333333333334,0.6526671359167457
0.14285714285714285,0.15625,0.6402778363270456
0.15584415584415584,0.15625,0.6189784293566216
0.15584415584415584,0.16666666666666666,0.618973444829215
0.16883116883116883,0.16666666666666666,0.6152188012007647
0.16883116883116883,0.1875,0.6112791022413839
0.18831168831168832,0.1875,0.6057594523205182
0.18831168831168832,0.20833333333333334,0.5897612730147082
0.19480519480519481,0.20833333333333334,0.5778988420267859
0.19480519480519481,0.21875,0.5778263568108846
0.2012987012987013,0.21875,0.5776169187072502
0.2012987012987013,0.22916666666666666,0.5770828692546383
0.21428571428571427,0.22916666666666666,0.5665439416538279
0.21428571428571427,0.23958333333333334,0.5643916929284338
0.22727272727272727,0.23958333333333334,0.5553639379117984
0.22727272727272727,0.25,0.5345983051501488
0.23376623376623376,0.25,0.5307432247055887
0.23376623376623376,0.2708333333333333,0.5238898417961595
0.24025974025974026,0.2708333333333333,0.5225639820364821
0.24025974025974026,0.28125,0.5163113946133521
0.2662337662337662,0.28125,0.49628833555910273
0.2662337662337662,0.2916666666666667,0.4959218810775323
0.2727272727272727,0.2916666666666667,0.49528115993463573
0.2727272727272727,0.3020833333333333,0.49514965648530573
0.2857142857142857,0.3020833333333333,0.4884088847599315
0.2922077922077922,0.3125,0.48254413233762633
0.3051948051948052,0.3125,0.47593418123464504
0.3116883116883117,0.3229166666666667,0.4746039946107542
0.3181818181818182,0.3229166666666667,0.4642366279374764
0.3181818181818182,0.3333333333333333,0.4607227777270674
0.33766233766233766,0.3333333333333333,0.4525196663184093
0.33766233766233766,0.34375,0.4465715033541223
0.35714285714285715,0.34375,0.4443703970623809
0.35714285714285715,0.3645833333333333,0.43797304120132036
0.37662337662337664,0.3645833333333333,0.4173639705337115
0.37662337662337664,0.375,0.4126932101529446
0.38961038961038963,0.375,0.39346096270518516
