fpr,tpr,threshold
0.0,0.0,inf
0.0,0.00980392156862745,0.7646379207029611
0.0,0.029411764705882353,0.7441639471127771
0.006756756756756757,0.029411764705882353,0.7215047932588387
0.006756756756756757,0.0392156862745098,0.7168903326494575
0.013513513513513514,0.0392156862745098,0.7166506221584282
0.013513513513513514,0.049019607843137254,0.7155591512936058
0.02027027027027027,0.049019607843137254,0.7026383183497256
0.02027027027027027,0.0784313725490196,0.6930147906716305
0.08783783783783784,0.10784313725490197,0.6821369533858983
0.10810810810810811,0.10784313725490197,0.6813817485992624
0.10810810810810811,0.12745098039215685,0.6662169169395471
0.11486486486486487,0.12745098039215685,0.6661971407134012
0.11486486486486487,0.1568627450980392,0.6604276872758911
0.12162162162162163,0.1568627450980392,0.6556202137153534
0.12162162162162163,0.16666666666666666,0.6540328015850072
0.12837837837837837,0.16666666666666666,0.6521321969577676
0.12837837837837837,0.17647058823529413,0.6395521150711692
0.13513513513513514,0.17647058823529413,0.6370413714234708
0.13513513513513514,0.18627450980392157,0.6299439081438549
0.16891891891891891,0.18627450980392157,0.603804605836065
0.16891891891891891,0.19607843137254902,0.5957016441304939
0.17567567567567569,0.19607843137254902,0.5904610480697463
0.17567567567567569,0.20588235294117646,0.5901762456345534
0.1891891891891892,0.20588235294117646,0.5867496261805379
0.20270270270270271,0.20588235294117646,0.584906720190626
0.20270270270270271,0.21568627450980393,0.5843325151754563
0.22297297297297297,0.21568627450980393,0.5776771002987814
0.22297297297297297,0.22549019607843138,0.5762618171428815
0.23648648648648649,0.22549019607843138,0.5707392758606531
0.25,0.22549019607843138,0.5706459862263666
0.25,0.24509803921568626,0.5662969926406475
0.27702702702702703,0.24509803921568626,0.5511013407168938
0.27702702702702703,0.2549019607843137,0.5458817081631081
0.2905405405405405,0.2549019607843137,0.5441968224043797
0.2905405405405405,0.2647058823529412,0.5385621791679074
0.2972972972972973,0.2647058823529412,0.5295812508747731
0.2972972972972973,0.28431372549019607,0.5265124681628028
0.30405405405405406,0.28431372549019607,0.5239344536904863
0.31756756756756754,0.28431372549019607,0.5218034112312249
0.3310810810810811,0.28431372549019607,0.5173239148679653
0.3310810810810811,0.29411764705882354,0.5134826473452931
0.34459459459459457,0.29411764705882354,0.5025729164375401
0.34459459459459457,0.30392156862745096,0.49669266207414514
0.3581081081081081,0.30392156862745096,0.49419413953635233
0.3581081081081081,0.3137254901960784,0.48814760709184774
0.3716216216216216,0.3137254901960784,0.48377539230624045
0.3716216216216216,0.3333333333333333,0.4794883124319542
0.38513513513513514,0.3333333333333333,0.4642410024981429
0.38513513513513514,0.3627450980392157,0.45890745346428224
0.3918918918918919,0.3627450980392157,0.4581794520745464
0.3918918918918919,0.39215686274509803,0.43089901445877704
0.4594594594594595,0.39215686274509803,0.3847307587224282
0.4594594594594595,0.4019607843137255,0.383263651382725
0.4797297297297297,0.4019607843137255,0.3642067665787822
0.4797297297297297,0.4117647058823529,0.3603237077365033
0.49324324324324326,0.4117647058823529,0.3556288536403849
0.49324324324324326,0.4411764705882353,0.3469479218201298
0.5067567567567568,0.4411764705882353,0.3363155107981925
0.5067567567567568,0.46078431372549017,0.3266473327860868
0.5135135135135135,0.46078431372549017,0.3264285235245882
0.5135135135135135,0.47058823529411764,0.32625023587033497
0.5405405405405406,0.47058823529411764,0.31442001910007134
0.5405405405405406,0.4803921568627451,0.30832315067785593
0.5743243243243243,0.4803921568627451,0.2842561755037994
0.5743243243243243,0.49019607843137253,0.28293847255030086
0.581081081081081,0.49019607843137253,0.2802743182830971
0.581081081081081,0.5294117647058824,0.26661079319848846
0.5878378378378378,0.5294117647058824,0.26235118681046027
0.5878378378378378,0.5392156862745098,0.2613236806159575
0.5945945945945946,0.5392156862745098,0.2603878097429268
0.5945945945945946,0.5490196078431373,0.2508702257870421
0.6081081081081081,0.5490196078431373,0.24845606631566017
0.6216216216216216,0.5490196078431373,0.2471790912195535
0.6216216216216216,0.5588235294117647,0.24406244399670707
0.6283783783783784,0.5588235294117647,0.2262455715931452
0.6283783783783784,0.5686274509803921,0.22502915455877615
0.6621621621621622,0.5686274509803921,0.21943386770724732
0.6621621621621622,0.5784313725490197,0.21927642123627356
0.6756756756756757,0.5784313725490197,0.2141416870142326
0.6756756756756757,0.6078431372549019,0.2119129643543546
0.6891891891891891,0.6078431372549019,0.20603750955639602
0.6891891891891891,0.6470588235294118,0.19848237713888534
0.6959459459459459,0.6470588235294118,0.1984578364631311
0.6959459459459459,0.6568627450980392,0.1938040401589226
0.7094594594594594,0.6568627450980392,0.18372771659524742
0.7094594594594594,0.6764705882352942,0.1773730322242877
0.722972972972973,0.6764705882352942,0.17314165760011924
0.722972972972973,0.6862745098039216,0.17308766813498636
0.75,0.6862745098039216,0.16677214820403247
0.75,0.7058823529411765,0.16354619329737996
0.7567567567567568,0.7058823529411765,0.1626361998474072
0.7567567567567568,0.7156862745098039,0.1608529632175577
0.7905405405405406,0.7156862745098039,0.13670728723861092
0.7905405405405406,0.7352941176470589,0.13177577535183632
0.8445945945945946,0.7352941176470589,0.10881701179303346
0.8445945945945946,0.7647058823529411,0.102738006174704
0.8513513513513513,0.7647058823529411,0.09711803691051274
0.8513513513513513,0.7843137254901961,0.09022957733401694
0.8648648648648649,0.7843137254901961,0.0863869460943468
0.8648648648648649,0.7941176470588235,0.08567003092573014
0.8783783783783784,0.7941176470588235,0.0787917985060757
0.8783783783783784,0.8137254901960784,0.07711553616368902
0.9121621621621622,0.8137254901960784,0.0671275326198371
0.9121621621621622,0.8235294117647058,0.06495157348331326
0.9256756756756757,0.8235294117647058,0.06006733480168611
0.9256756756756757,0.8431372549019608,0.0574981553816725
0.9324324324324325,0.8431372549019608,0.0565210901931039
0.9324324324324325,0.8921568627450981,0.04365438875947221
0.9459459459459459,0.8921568627450981,0.04054572357184128
0.9459459459459459,0.9019607843137255,0.0382796775775558
0.9594594594594594,0.9019607843137255,0.035228264766212984
0.9594594594594594,0.9117647058823529,0.031006613374216428
0.9662162162162162,0.9117647058823529,0.022328749952346193
0.9662162162162162,0.9313725490196079,0.018022705106164754
0.9797297297297297,0.9313725490196079,0.013334870081339392
0.9797297297297297,0.9411764705882353,0.012470704429419064
0.9864864864864865,0.9411764705882353,0.011330322796885697
0.9864864864864865,0.9901960784313726,0.006324608412572265
0.9932432432432432,0.9901960784313726,0.005714515716828992
0.9932432432432432,1.0,0.0056724653007030655
1.0,1.0,0.004422266333670556
