model,fpr,tpr,threshold
rule,0.0,0.0,inf
rule,0.0,0.011111111111111112,0.9999946701845042
rule,0.0,0.022222222222222223,0.9999676354215314
rule,0.02727272727272727,0.022222222222222223,0.9999475179781864
rule,0.02727272727272727,0.06666666666666667,0.9993573670968426
rule,0.045454545454545456,0.06666666666666667,0.9989225385067079
rule,0.045454545454545456,0.08888888888888889,0.9986078371554693
rule,0.08181818181818182,0.08888888888888889,0.996900739817774
rule,0.08181818181818182,0.1,0.9960597138979639
rule,0.09090909090909091,0.1,0.995466120438806
rule,0.09090909090909091,0.14444444444444443,0.9921832771880534
rule,0.11818181818181818,0.14444444444444443,0.9865611648858871
rule,0.11818181818181818,0.15555555555555556,0.9848832938260136
rule,0.12727272727272726,0.15555555555555556,0.9844206813303328
rule,0.12727272727272726,0.17777777777777778,0.9797941284849705
rule,0.13636363636363635,0.17777777777777778,0.9748689522484402
rule,0.13636363636363635,0.18888888888888888,0.9735436977952941
rule,0.14545454545454545,0.18888888888888888,0.963450008552674
rule,0.14545454545454545,0.2111111111111111,0.9489909357701818
rule,0.15454545454545454,0.2111111111111111,0.9386437961242767
rule,0.15454545454545454,0.2222222222222222,0.9377347679172953
rule,0.18181818181818182,0.2222222222222222,0.9265594398355895
rule,0.18181818181818182,0.25555555555555554,0.8689854448666224
rule,0.19090909090909092,0.25555555555555554,0.8504220165945161
rule,0.19090909090909092,0.26666666666666666,0.8491500677295312
rule,0.2,0.26666666666666666,0.8329103747827891
rule,0.2,0.2777777777777778,0.8233161124188455
rule,0.20909090909090908,0.2777777777777778,0.8007353495647436
rule,0.20909090909090908,0.28888888888888886,0.6931184663943012
rule,0.2909090909090909,0.28888888888888886,0.43965598221355134
rule,0.2909090909090909,0.3,0.4080992346719531
rule,0.3090909090909091,0.3,0.3943179874568161
rule,0.3090909090909091,0.32222222222222224,0.3878346285007166
rule,0.32727272727272727,0.32222222222222224,0.3780648310034997
rule,0.32727272727272727,0.3333333333333333,0.2892760852737227
rule,0.34545454545454546,0.3333333333333333,0.27774071782186016
rule,0.34545454545454546,0.34444444444444444,0.25632321787155105
rule,0.35454545454545455,0.34444444444444444,0.24342994060467943
rule,0.35454545454545455,0.36666666666666664,0.21664670354599522
rule,0.36363636363636365,0.36666666666666664,0.1881516126014751
rule,0.36363636363636365,0.3888888888888889,0.1426877916489237
rule,0.37272727272727274,0.3888888888888889,0.13234132061100565
rule,0.37272727272727274,0.4,0.11006195219894864
rule,0.38181818181818183,0.4,0.10280117079581
rule,0.38181818181818183,0.4111111111111111,0.10055866904014732
rule,0.4090909090909091,0.4111111111111111,0.0745761590671169
rule,0.4090909090909091,0.43333333333333335,0.0632554967142197
rule,0.42727272727272725,0.43333333333333335,0.05600766488121625
rule,0.42727272727272725,0.4444444444444444,0.05445136553574656
rule,0.43636363636363634,0.4444444444444444,0.04931566356940864
rule,0.43636363636363634,0.45555555555555555,0.04769316899265793
rule,0.44545454545454544,0.45555555555555555,0.045322638193538885
rule,0.44545454545454544,0.4666666666666667,0.04459871551551361
rule,0.4636363636363636,0.4666666666666667,0.04133218959241207
rule,0.4636363636363636,0.4777777777777778,0.03957542930219091
rule,0.4727272727272727,0.4777777777777778,0.028299411182689572
rule,0.4727272727272727,0.4888888888888889,0.026135900026805575
rule,0.509090909090909,0.4888888888888889,0.01721644598414999
rule,0.509090909090909,0.5333333333333333,0.013074057025812528
rule,0.5181818181818182,0.5333333333333333,0.012805571095376845
rule,0.5181818181818182,0.5444444444444444,0.012146126896985564
rule,0.5272727272727272,0.5444444444444444,0.011951794686980264
rule,0.5272727272727272,0.5666666666666667,0.010847711560505827
rule,0.5454545454545454,0.5666666666666667,0.01061351270041328
rule,0.5454545454545454,0.5777777777777777,0.008014012474011326
rule,0.5545454545454546,0.5777777777777777,0.00796956894372006
rule,0.5545454545454546,0.5888888888888889,0.007077490218565682
rule,0.5727272727272728,0.5888888888888889,0.0054639172107655756
rule,0.5727272727272728,0.6333333333333333,0.003017063901353955
rule,0.5909090909090909,0.6333333333333333,0.0026922740836481125
rule,0.5909090909090909,0.6666666666666666,0.001444024355101038
rule,0.6454545454545455,0.6666666666666666,0.0007703690665115086
rule,0.6454545454545455,0.6777777777777778,0.000651381561924031
rule,0.6545454545454545,0.6777777777777778,0.0004915657584197666
rule,0.6545454545454545,0.7,0.00040234544594066555
rule,0.6636363636363637,0.7,0.00038572940430309894
rule,0.6636363636363637,0.7111111111111111,0.0003620368130438035
rule,0.6727272727272727,0.7111111111111111,0.00033900809718408187
rule,0.6727272727272727,0.7222222222222222,0.0003032983554829297
rule,0.7181818181818181,0.7222222222222222,0.00023270634705773358
rule,0.7181818181818181,0.7333333333333333,0.00022228662292447365
rule,0.7272727272727273,0.7333333333333333,0.00021043114566744175
rule,0.7272727272727273,0.7444444444444445,0.000206329254540301
rule,0.7363636363636363,0.7444444444444445,0.00020539979413607365
rule,0.7363636363636363,0.7555555555555555,0.00014553198474169152
rule,0.7545454545454545,0.7555555555555555,0.0001253683923542374
rule,0.7545454545454545,0.7666666666666667,0.00012266077783441265
rule,0.7636363636363637,0.7666666666666667,0.0001225074385768246
rule,0.7636363636363637,0.7888888888888889,0.0001174759278801155
rule,0.8,0.7888888888888889,9.672102479821509e-05
rule,0.8,0.8444444444444444,6.26023464993806e-05
rule,0.8090909090909091,0.8444444444444444,5.72437322556632e-05
rule,0.8090909090909091,0.8555555555555555,5.551064846524339e-05
rule,0.8454545454545455,0.8555555555555555,1.1884582508224495e-05
rule,0.8454545454545455,0.8666666666666667,9.414841229754943e-06
rule,0.8636363636363636,0.8666666666666667,8.530883914598385e-06
rule,0.8636363636363636,0.8777777777777778,8.321342416452894e-06
rule,0.8818181818181818,0.8777777777777778,6.243152636158319e-06
rule,0.8818181818181818,0.9111111111111111,3.340025196372676e-06
rule,0.9363636363636364,0.9111111111111111,4.3384992946389405e-07
rule,0.9363636363636364,0.9222222222222223,2.738337799532539e-07
rule,0.9454545454545454,0.9222222222222223,2.3621379572493847e-07
rule,0.9454545454545454,0.9333333333333333,9.45237840348102e-08
rule,0.9545454545454546,0.9333333333333333,5.161902266106232e-08
rule,0.9545454545454546,0.9555555555555556,3.70448663946988e-08
rule,0.9636363636363636,0.9555555555555556,3.618584498850864e-08
rule,0.9636363636363636,0.9666666666666667,1.7900511302740864e-08
rule,0.9818181818181818,0.9666666666666667,2.946397772332812e-09
rule,0.9818181818181818,1.0,1.6863359787205645e-09
rule,1.0,1.0,3.423869096645198e-11
rectified_l1,0.0,0.0,inf
rectified_l1,0.0,0.011111111111111112,0.9999946701845042
rectified_l1,0.0,0.022222222222222223,0.9999676354215314
rectified_l1,0.02727272727272727,0.022222222222222223,0.9999475179781864
rectified_l1,0.02727272727272727,0.06666666666666667,0.9993573670968426
rectified_l1,0.045454545454545456,0.06666666666666667,0.9989225385067079
rectified_l1,0.045454545454545456,0.08888888888888889,0.9986078371554693
rectified_l1,0.08181818181818182,0.08888888888888889,0.996900739817774
rectified_l1,0.08181818181818182,0.1,0.9960597138979639
rectified_l1,0.09090909090909091,0.1,0.995466120438806
rectified_l1,0.09090909090909091,0.14444444444444443,0.9921832771880534
rectified_l1,0.11818181818181818,0.14444444444444443,0.9865611648858871
rectified_l1,0.11818181818181818,0.15555555555555556,0.9848832938260136
rectified_l1,0.12727272727272726,0.15555555555555556,0.9844206813303328
rectified_l1,0.12727272727272726,0.17777777777777778,0.9797941284849705
rectified_l1,0.13636363636363635,0.17777777777777778,0.9748689522484402
