model,fpr,tpr,threshold
rule,0.0,0.0,inf
rule,0.0032679738562091504,0.0,0.9999954367077987
rule,0.006535947712418301,0.0,0.9999951557097546
rule,0.006535947712418301,0.005154639175257732,0.999975077434727
rule,0.016339869281045753,0.005154639175257732,0.9999688109248923
rule,0.016339869281045753,0.010309278350515464,0.9999099853239726
rule,0.0196078431372549,0.010309278350515464,0.9999055172659587
rule,0.0196078431372549,0.020618556701030927,0.9998350814144409
rule,0.02287581699346405,0.020618556701030927,0.9997254534565534
rule,0.02287581699346405,0.030927835051546393,0.9996959801007518
rule,0.029411764705882353,0.030927835051546393,0.9996689740693643
rule,0.029411764705882353,0.03608247422680412,0.9994874027840595
rule,0.03594771241830065,0.03608247422680412,0.9993254360711059
rule,0.03594771241830065,0.041237113402061855,0.9993159872587428
rule,0.0457516339869281,0.041237113402061855,0.9989603809869351
rule,0.0457516339869281,0.05154639175257732,0.9986001341914374
rule,0.05555555555555555,0.05154639175257732,0.9984651227148307
rule,0.05555555555555555,0.06701030927835051,0.9977851142264814
rule,0.058823529411764705,0.06701030927835051,0.9976376754326706
rule,0.058823529411764705,0.07216494845360824,0.9974226067905148
rule,0.06535947712418301,0.07216494845360824,0.99543250628542
rule,0.06535947712418301,0.07731958762886598,0.9948317836579595
rule,0.0784313725490196,0.07731958762886598,0.9928868329275308
rule,0.0784313725490196,0.09278350515463918,0.9916770674930736
rule,0.10130718954248366,0.09278350515463918,0.9900135005438483
rule,0.10130718954248366,0.10309278350515463,0.9885705016113716
rule,0.10457516339869281,0.10309278350515463,0.988479786750285
rule,0.10457516339869281,0.10824742268041238,0.9881472014451094
rule,0.10784313725490197,0.10824742268041238,0.9876661144957377
rule,0.10784313725490197,0.1134020618556701,0.9875753754196333
rule,0.11437908496732026,0.1134020618556701,0.9856043606722833
rule,0.11437908496732026,0.12371134020618557,0.9822296336003611
rule,0.11764705882352941,0.12371134020618557,0.9807838172342931
rule,0.11764705882352941,0.16494845360824742,0.9754608837096618
rule,0.12091503267973856,0.16494845360824742,0.9750579377586909
rule,0.12091503267973856,0.17010309278350516,0.9711796843833147
rule,0.12418300653594772,0.17010309278350516,0.9689193275552154
rule,0.12418300653594772,0.18041237113402062,0.9638334862010861
rule,0.12745098039215685,0.18041237113402062,0.962087232941715
rule,0.12745098039215685,0.20103092783505155,0.9590719865825726
rule,0.1437908496732026,0.20103092783505155,0.9538798371293851
rule,0.1437908496732026,0.20618556701030927,0.9469592197960915
rule,0.14705882352941177,0.20618556701030927,0.938032082512004
rule,0.14705882352941177,0.21649484536082475,0.9344842365879388
rule,0.15359477124183007,0.21649484536082475,0.9307321318164961
rule,0.15359477124183007,0.22164948453608246,0.9291169506260297
rule,0.16993464052287582,0.22164948453608246,0.9203778571458007
rule,0.16993464052287582,0.24742268041237114,0.9089226559533926
rule,0.17320261437908496,0.24742268041237114,0.907976607924576
rule,0.17320261437908496,0.25773195876288657,0.9070079082331494
rule,0.17647058823529413,0.25773195876288657,0.9055785615949932
rule,0.17647058823529413,0.26288659793814434,0.9022330265301131
rule,0.18627450980392157,0.26288659793814434,0.8784940419090482
rule,0.18627450980392157,0.26804123711340205,0.8730519048494049
rule,0.19934640522875818,0.26804123711340205,0.8533676161100714
rule,0.19934640522875818,0.27835051546391754,0.8411078034948087
rule,0.21568627450980393,0.27835051546391754,0.8153499333387203
rule,0.21568627450980393,0.28350515463917525,0.8129822412163001
rule,0.2222222222222222,0.28350515463917525,0.8013806212058258
rule,0.2222222222222222,0.29381443298969073,0.7657461043751248
rule,0.24836601307189543,0.29381443298969073,0.7395281714638196
rule,0.24836601307189543,0.30412371134020616,0.7291670811729276
rule,0.25163398692810457,0.30412371134020616,0.7187126818431993
rule,0.25163398692810457,0.30927835051546393,0.7187042186794371
rule,0.2679738562091503,0.30927835051546393,0.6571838821474837
rule,0.2679738562091503,0.31443298969072164,0.6517080079921088
rule,0.27450980392156865,0.31443298969072164,0.6486278068760611
rule,0.27450980392156865,0.31958762886597936,0.6258767459065262
rule,0.28431372549019607,0.31958762886597936,0.6062798380542251
rule,0.28431372549019607,0.3247422680412371,0.6045026520717186
rule,0.2875816993464052,0.3247422680412371,0.6040189621449019
rule,0.2875816993464052,0.32989690721649484,0.5945056679527849
rule,0.2908496732026144,0.32989690721649484,0.5895095112924259
rule,0.2908496732026144,0.3402061855670103,0.580478781091727
rule,0.2973856209150327,0.3402061855670103,0.5390061005765422
rule,0.2973856209150327,0.34536082474226804,0.5357801264085527
rule,0.3006535947712418,0.34536082474226804,0.5310734218232593
rule,0.3006535947712418,0.35051546391752575,0.5091841225406866
rule,0.3137254901960784,0.35051546391752575,0.48633950009031024
rule,0.3137254901960784,0.3556701030927835,0.4856545916876085
rule,0.3300653594771242,0.3556701030927835,0.4481849876709673
rule,0.3300653594771242,0.36082474226804123,0.44799970131419603
rule,0.3333333333333333,0.36082474226804123,0.4447557066570184
rule,0.3333333333333333,0.36597938144329895,0.4308604228261872
rule,0.3366013071895425,0.36597938144329895,0.38205935885841963
rule,0.3366013071895425,0.3711340206185567,0.3621096039820305
rule,0.33986928104575165,0.3711340206185567,0.332436334544057
rule,0.33986928104575165,0.37628865979381443,0.3196090210156753
rule,0.34967320261437906,0.37628865979381443,0.301695253110791
rule,0.34967320261437906,0.3917525773195876,0.28619467669581244
rule,0.3562091503267974,0.3917525773195876,0.27673784383096767
rule,0.3562091503267974,0.4020618556701031,0.2564636592491743
rule,0.37254901960784315,0.4020618556701031,0.21574960548092778
rule,0.37254901960784315,0.4072164948453608,0.2121446659332352
rule,0.38562091503267976,0.4072164948453608,0.18694619490863695
rule,0.38562091503267976,0.41237113402061853,0.18564093727312284
rule,0.4215686274509804,0.41237113402061853,0.14615506959412675
rule,0.4215686274509804,0.4175257731958763,0.14502288478001252
rule,0.43790849673202614,0.4175257731958763,0.1303458521415731
rule,0.43790849673202614,0.42783505154639173,0.1278574703186748
rule,0.4477124183006536,0.42783505154639173,0.11983426215665731
rule,0.4477124183006536,0.4329896907216495,0.11812722224158576
rule,0.45751633986928103,0.4329896907216495,0.1055992193638168
rule,0.45751633986928103,0.4381443298969072,0.10456197568301566
rule,0.4673202614379085,0.4381443298969072,0.09522764440562166
rule,0.4673202614379085,0.44329896907216493,0.09087266179768451
rule,0.47058823529411764,0.44329896907216493,0.07980116561742978
rule,0.47058823529411764,0.4484536082474227,0.07669639614916181
rule,0.48366013071895425,0.4484536082474227,0.0744166325117024
rule,0.48366013071895425,0.4639175257731959,0.0673639650473122
rule,0.4934640522875817,0.4639175257731959,0.06525237694793708
rule,0.4934640522875817,0.4690721649484536,0.06498309524351213
rule,0.5032679738562091,0.4690721649484536,0.06260120232960609
rule,0.5032679738562091,0.4845360824742268,0.054223471503628676
rule,0.5098039215686274,0.4845360824742268,0.048424353409200475
rule,0.5098039215686274,0.4896907216494845,0.04762022006965766
rule,0.5163398692810458,0.4896907216494845,0.0431344638537206
rule,0.5163398692810458,0.5,0.04048986777030556
rule,0.5392156862745098,0.5,0.027791526692369097
rule,0.5392156862745098,0.5103092783505154,0.02697292877427326
rule,0.5424836601307189,0.5103092783505154,0.026058918380746855
rule,0.5424836601307189,0.5154639175257731,0.023557526204663965
rule,0.545751633986928,0.5154639175257731,0.022877851847146535
rule,0.545751633986928,0.5257731958762887,0.019703800023550867
rule,0.5751633986928104,0.5257731958762887,0.013176794027431445
rule,0.5751633986928104,0.5309278350515464,0.01294925729703647
rule,0.5947712418300654,0.5309278350515464,0.011097707733129774
rule,0.5947712418300654,0.5463917525773195,0.010353015620830025
rule,0.6045751633986928,0.5463917525773195,0.00808786554361654
rule,0.6045751633986928,0.5515463917525774,0.00785698028496913
rule,0.6078431372549019,0.5515463917525774,0.007649322247162622
rule,0.6078431372549019,0.5567010309278351,0.007645394657487646
rule,0.6143790849673203,0.5567010309278351,0.007269316061792
rule,0.6143790849673203,0.5670103092783505,0.00701758347972686
rule,0.6568627450980392,0.5670103092783505,0.003716120771090712
rule,0.6568627450980392,0.5721649484536082,0.0033060012470092753
rule,0.673202614379085,0.5721649484536082,0.0030769397791807957
