model,fpr,tpr,threshold
rule,0.0,0.0,inf
rule,0.0,0.006369426751592357,0.9999955787321815
rule,0.012345679012345678,0.006369426751592357,0.9999697706983228
rule,0.012345679012345678,0.012738853503184714,0.9999693005737714
rule,0.01646090534979424,0.012738853503184714,0.9999515882427056
rule,0.01646090534979424,0.01910828025477707,0.999937463562044
rule,0.024691358024691357,0.01910828025477707,0.9999219580078731
rule,0.024691358024691357,0.025477707006369428,0.9999009966692181
rule,0.037037037037037035,0.025477707006369428,0.9998286016055599
rule,0.037037037037037035,0.03184713375796178,0.9997840748956867
rule,0.06584362139917696,0.03184713375796178,0.9994737355748784
rule,0.06584362139917696,0.044585987261146494,0.9994127308957013
rule,0.06995884773662552,0.044585987261146494,0.9993573847128447
rule,0.06995884773662552,0.050955414012738856,0.9993496071918643
rule,0.07407407407407407,0.050955414012738856,0.9986886787542745
rule,0.07407407407407407,0.05732484076433121,0.9983318415438223
rule,0.1111111111111111,0.05732484076433121,0.9970507087870866
rule,0.1111111111111111,0.07006369426751592,0.9967149969627196
rule,0.11522633744855967,0.07006369426751592,0.9966507081153397
rule,0.11522633744855967,0.08280254777070063,0.9965096428703138
rule,0.13991769547325103,0.08280254777070063,0.9936233215596053
rule,0.13991769547325103,0.08917197452229299,0.993501977489126
rule,0.1440329218106996,0.08917197452229299,0.9932939695360651
rule,0.1440329218106996,0.10828025477707007,0.9916505153809522
rule,0.16049382716049382,0.10828025477707007,0.9883197879232538
rule,0.16049382716049382,0.11464968152866242,0.9872853593959433
rule,0.1646090534979424,0.11464968152866242,0.9868690537559779
rule,0.1646090534979424,0.12738853503184713,0.9841584572913135
rule,0.16872427983539096,0.12738853503184713,0.9840385339924701
rule,0.16872427983539096,0.1337579617834395,0.9833655334745137
rule,0.1728395061728395,0.1337579617834395,0.9829674616420232
rule,0.1728395061728395,0.1464968152866242,0.9796282463321945
rule,0.18518518518518517,0.1464968152866242,0.9770085145296402
rule,0.18518518518518517,0.1592356687898089,0.9764473181799946
rule,0.18930041152263374,0.1592356687898089,0.9743874491169654
rule,0.18930041152263374,0.16560509554140126,0.9736864046255355
rule,0.20164609053497942,0.16560509554140126,0.9702387367650869
rule,0.20164609053497942,0.17197452229299362,0.9696499534740745
rule,0.2139917695473251,0.17197452229299362,0.9661090701830066
rule,0.2139917695473251,0.17834394904458598,0.9640295975198023
rule,0.21810699588477367,0.17834394904458598,0.9638627892090527
rule,0.21810699588477367,0.1910828025477707,0.9623963406260613
rule,0.2345679012345679,0.1910828025477707,0.9542576154894146
rule,0.2345679012345679,0.21656050955414013,0.9476912504151599
rule,0.23868312757201646,0.21656050955414013,0.9461492033618416
rule,0.23868312757201646,0.2229299363057325,0.9461249324381888
rule,0.24279835390946503,0.2229299363057325,0.9454658658056255
rule,0.24279835390946503,0.24203821656050956,0.9361087850283655
rule,0.26337448559670784,0.24203821656050956,0.9159354291735162
rule,0.26337448559670784,0.2484076433121019,0.9136605359127129
rule,0.2674897119341564,0.2484076433121019,0.9104884014930738
rule,0.2674897119341564,0.25477707006369427,0.9102933413826321
rule,0.2757201646090535,0.25477707006369427,0.8999112406314552
rule,0.2757201646090535,0.2611464968152866,0.8851686197367542
rule,0.27983539094650206,0.2611464968152866,0.8848527335143503
rule,0.27983539094650206,0.2802547770700637,0.8559215258390408
rule,0.29218106995884774,0.2802547770700637,0.8209857595205337
rule,0.29218106995884774,0.28662420382165604,0.8141755889326
rule,0.3004115226337449,0.28662420382165604,0.7950040794474398
rule,0.3004115226337449,0.29936305732484075,0.7805948787454523
rule,0.31275720164609055,0.29936305732484075,0.7586534331038699
rule,0.31275720164609055,0.31210191082802546,0.7416987633172791
rule,0.32098765432098764,0.31210191082802546,0.7197434283797511
rule,0.32098765432098764,0.3184713375796178,0.7189568215042261
rule,0.32510288065843623,0.3184713375796178,0.7057786358597564
rule,0.32510288065843623,0.33121019108280253,0.701948227317878
rule,0.3292181069958848,0.33121019108280253,0.6822943161790098
rule,0.3292181069958848,0.36942675159235666,0.611268559229786
rule,0.3374485596707819,0.36942675159235666,0.5949418980331546
rule,0.3374485596707819,0.37579617834394907,0.5868638434889667
rule,0.3497942386831276,0.37579617834394907,0.5667770850779639
rule,0.3497942386831276,0.3885350318471338,0.5401599619623054
rule,0.35802469135802467,0.3885350318471338,0.4977462905444113
rule,0.35802469135802467,0.39490445859872614,0.49202762792165927
rule,0.3786008230452675,0.39490445859872614,0.45958822667303445
rule,0.3786008230452675,0.4012738853503185,0.4531049451611145
rule,0.39094650205761317,0.4012738853503185,0.444469326667084
rule,0.39094650205761317,0.4267515923566879,0.3542714131122327
rule,0.3950617283950617,0.4267515923566879,0.34980711434537337
rule,0.3950617283950617,0.43312101910828027,0.34534566582201615
rule,0.3991769547325103,0.43312101910828027,0.33679578364200646
rule,0.3991769547325103,0.4394904458598726,0.3332262317402046
rule,0.4074074074074074,0.4394904458598726,0.3126895710438973
rule,0.4074074074074074,0.445859872611465,0.30399690733069806
rule,0.43209876543209874,0.445859872611465,0.23707450168516855
rule,0.43209876543209874,0.45222929936305734,0.22775027279876214
rule,0.4403292181069959,0.45222929936305734,0.20577826501259988
rule,0.4403292181069959,0.49044585987261147,0.15167700339921597
rule,0.4444444444444444,0.49044585987261147,0.13979076898289147
rule,0.4444444444444444,0.4968152866242038,0.13872868038723704
rule,0.4567901234567901,0.4968152866242038,0.11018313980443747
rule,0.4567901234567901,0.5095541401273885,0.10741838102172228
rule,0.4609053497942387,0.5095541401273885,0.105428126677096
rule,0.4609053497942387,0.5159235668789809,0.10336025295235489
rule,0.4691358024691358,0.5159235668789809,0.09506843372897057
rule,0.4691358024691358,0.5222929936305732,0.08956218810316093
rule,0.48559670781893005,0.5222929936305732,0.07093073735146685
rule,0.48559670781893005,0.5414012738853503,0.06545793875163716
rule,0.5061728395061729,0.5414012738853503,0.05370684888969964
rule,0.5061728395061729,0.554140127388535,0.04875592708783442
rule,0.51440329218107,0.554140127388535,0.03946885753709498
rule,0.51440329218107,0.5732484076433121,0.03590830523018632
rule,0.522633744855967,0.5732484076433121,0.033245463467280294
rule,0.522633744855967,0.5796178343949044,0.03131467268476761
rule,0.5267489711934157,0.5796178343949044,0.02892731439290643
rule,0.5267489711934157,0.5859872611464968,0.02595295116569355
rule,0.5390946502057613,0.5859872611464968,0.02306944487397123
rule,0.5390946502057613,0.5923566878980892,0.022864558266145543
rule,0.551440329218107,0.5923566878980892,0.02099491834627974
rule,0.551440329218107,0.5987261146496815,0.020990066518515198
rule,0.5637860082304527,0.5987261146496815,0.01759769977496155
rule,0.5637860082304527,0.6050955414012739,0.016078649303757558
rule,0.5720164609053497,0.6050955414012739,0.016024488032864614
rule,0.5720164609053497,0.6114649681528662,0.01565747300331783
rule,0.588477366255144,0.6114649681528662,0.01328058683141532
rule,0.588477366255144,0.6178343949044586,0.01314606788202048
rule,0.6090534979423868,0.6178343949044586,0.01264492220375136
rule,0.6090534979423868,0.6242038216560509,0.0117334810240654
rule,0.6172839506172839,0.6242038216560509,0.010622493615115728
rule,0.6172839506172839,0.6369426751592356,0.008921983018553232
rule,0.6460905349794238,0.6369426751592356,0.006561792267422944
rule,0.6460905349794238,0.6496815286624203,0.005875829607209162
rule,0.6502057613168725,0.6496815286624203,0.00503826126591749
rule,0.6502057613168725,0.6624203821656051,0.004669620570302013
rule,0.6707818930041153,0.6624203821656051,0.0036984078727693415
rule,0.6707818930041153,0.6751592356687898,0.0030617917920343694
rule,0.6954732510288066,0.6751592356687898,0.002222922908499899
rule,0.6954732510288066,0.6815286624203821,0.0018707179086905519
rule,0.6995884773662552,0.6815286624203821,0.001787992849042804
rule,0.6995884773662552,0.6878980891719745,0.0016585720528951796
rule,0.720164609053498,0.6878980891719745,0.0013375841304801796
rule,0.720164609053498,0.7006369426751592,0.001263175518361798
