fpr,tpr,threshold
0.0,0.0,inf
0.00411522633744856,0.0,0.5967834485271233
0.00823045267489712,0.0,0.5900443013758511
0.00823045267489712,0.006369426751592357,0.5776575447562362
0.0205761316872428,0.006369426751592357,0.5547372138442146
0.0205761316872428,0.012738853503184714,0.5534797006742412
0.02880658436213992,0.012738853503184714,0.5308555508372907
0.02880658436213992,0.025477707006369428,0.5281200641617069
0.037037037037037035,0.025477707006369428,0.5246457220819698
0.037037037037037035,0.050955414012738856,0.5119312418011085
0.0411522633744856,0.050955414012738856,0.5113634007799703
0.0411522633744856,0.05732484076433121,0.5083885173101403
0.07818930041152264,0.05732484076433121,0.5027853971807418
0.07818930041152264,0.07006369426751592,0.4993475062533138
0.08641975308641975,0.07006369426751592,0.49413572582471543
0.08641975308641975,0.07643312101910828,0.4938661659466615
0.09465020576131687,0.07643312101910828,0.4898613999722782
0.09465020576131687,0.08280254777070063,0.4883892481760813
0.102880658436214,0.08280254777070063,0.48739969987542925
0.102880658436214,0.09554140127388536,0.48594113951748114
0.12345679012345678,0.09554140127388536,0.4762603695953658
0.12345679012345678,0.10191082802547771,0.47356797263993944
0.13580246913580246,0.10191082802547771,0.4666653503010156
0.13580246913580246,0.12738853503184713,0.4616780380533659
0.14814814814814814,0.12738853503184713,0.4582031767061159
0.14814814814814814,0.1337579617834395,0.45567256222122576
0.15637860082304528,0.1337579617834395,0.45454612410471784
0.15637860082304528,0.14012738853503184,0.45428079068554306
0.1646090534979424,0.14012738853503184,0.4537358738306776
0.1646090534979424,0.1464968152866242,0.4522000600690397
0.1728395061728395,0.1464968152866242,0.45143634957469714
0.1728395061728395,0.15286624203821655,0.45124650501704944
0.18106995884773663,0.15286624203821655,0.4489411733611625
0.18106995884773663,0.1592356687898089,0.44857393953977964
0.18518518518518517,0.1592356687898089,0.44812102790339353
0.18518518518518517,0.18471337579617833,0.4462882301994771
0.18930041152263374,0.18471337579617833,0.44449703158689613
0.18930041152263374,0.1910828025477707,0.4441375320536801
0.1934156378600823,0.1910828025477707,0.44323984951536544
0.1934156378600823,0.20382165605095542,0.440210701945381
0.20164609053497942,0.20382165605095542,0.44006098400914206
0.20164609053497942,0.21019108280254778,0.4384906839335944
0.20987654320987653,0.21019108280254778,0.4374315908976146
0.20987654320987653,0.2229299363057325,0.43720345454755694
0.2139917695473251,0.2229299363057325,0.43694416864188707
0.2139917695473251,0.22929936305732485,0.4352849961663412
0.23045267489711935,0.22929936305732485,0.432478810402324
0.23045267489711935,0.24203821656050956,0.4319891340665514
0.2345679012345679,0.24203821656050956,0.4317256270393079
0.2345679012345679,0.2484076433121019,0.43149512323616296
0.23868312757201646,0.2484076433121019,0.43138917196665605
0.23868312757201646,0.2611464968152866,0.4305219776689857
0.24279835390946503,0.2611464968152866,0.4285509597480616
0.24279835390946503,0.27388535031847133,0.4255363077873954
0.2551440329218107,0.27388535031847133,0.4240097415803027
0.2551440329218107,0.2802547770700637,0.4235166862831869
0.26337448559670784,0.2802547770700637,0.4195534798253582
0.26337448559670784,0.2929936305732484,0.4191463354706346
0.2716049382716049,0.2929936305732484,0.4171218752824767
0.2716049382716049,0.29936305732484075,0.4161344865487317
0.2757201646090535,0.29936305732484075,0.4150452556813219
0.2757201646090535,0.33121019108280253,0.4113717694829761
0.29218106995884774,0.33121019108280253,0.4083262813755344
0.29218106995884774,0.3503184713375796,0.40530220342109835
0.3004115226337449,0.3503184713375796,0.4032699010990179
0.3004115226337449,0.35668789808917195,0.40315705735139773
0.3045267489711934,0.35668789808917195,0.40273595544814395
0.3045267489711934,0.36942675159235666,0.4023397987435049
0.34156378600823045,0.36942675159235666,0.39771559807433593
0.34156378600823045,0.37579617834394907,0.3975735924810411
0.3497942386831276,0.37579617834394907,0.39643545427607796
0.3497942386831276,0.3885350318471338,0.39408692682805696
0.36213991769547327,0.3885350318471338,0.3928926548227474
0.36213991769547327,0.39490445859872614,0.3913819120921608
0.3662551440329218,0.39490445859872614,0.39119398191315574
0.3662551440329218,0.4012738853503185,0.3909575925880348
0.37037037037037035,0.4012738853503185,0.39054351023691714
0.37037037037037035,0.43312101910828027,0.38582491599073615
0.3868312757201646,0.43312101910828027,0.3851347318856498
0.3868312757201646,0.445859872611465,0.38439152978786234
0.39094650205761317,0.445859872611465,0.3843110956879098
0.39094650205761317,0.45222929936305734,0.38406213977489434
0.411522633744856,0.45222929936305734,0.38129829133402804
0.411522633744856,0.4585987261146497,0.381195286615154
0.4279835390946502,0.4585987261146497,0.3788418887464964
0.4279835390946502,0.4713375796178344,0.37818016721002834
