model,fpr,tpr,threshold
rule,0.0,0.0,inf
rule,0.0053475935828877,0.0,0.999999998545174
rule,0.016042780748663103,0.0,0.9999995097985095
rule,0.016042780748663103,0.008849557522123894,0.9999994331353552
rule,0.053475935828877004,0.008849557522123894,0.9999460664067833
rule,0.053475935828877004,0.017699115044247787,0.9999151470281569
rule,0.058823529411764705,0.017699115044247787,0.9998950988483506
rule,0.058823529411764705,0.04424778761061947,0.9997627704748839
rule,0.06951871657754011,0.04424778761061947,0.9995665319455533
rule,0.06951871657754011,0.061946902654867256,0.9995125373950353
rule,0.0748663101604278,0.061946902654867256,0.9993791375942475
rule,0.0748663101604278,0.07079646017699115,0.9992362696400053
rule,0.0855614973262032,0.07079646017699115,0.998743909822503
rule,0.0855614973262032,0.08849557522123894,0.9974861728143514
rule,0.09090909090909091,0.08849557522123894,0.9970177171290908
rule,0.09090909090909091,0.10619469026548672,0.9964156792947969
rule,0.11764705882352941,0.10619469026548672,0.9945585747041418
rule,0.11764705882352941,0.1504424778761062,0.9863147439026559
rule,0.12299465240641712,0.1504424778761062,0.984737182771433
rule,0.12299465240641712,0.168141592920354,0.9817028200863577
rule,0.12834224598930483,0.168141592920354,0.9815491482051014
rule,0.12834224598930483,0.17699115044247787,0.9802245995764883
rule,0.13368983957219252,0.17699115044247787,0.9780474658250611
rule,0.13368983957219252,0.22123893805309736,0.971896135335017
rule,0.1711229946524064,0.22123893805309736,0.9521456486516586
rule,0.1711229946524064,0.23008849557522124,0.9499535741619404
rule,0.17647058823529413,0.23008849557522124,0.9492239772278661
rule,0.17647058823529413,0.23893805309734514,0.946043942212472
rule,0.18716577540106952,0.23893805309734514,0.9369086249064386
rule,0.18716577540106952,0.25663716814159293,0.9226866855911238
rule,0.19786096256684493,0.25663716814159293,0.9169125775716745
rule,0.19786096256684493,0.2831858407079646,0.9056261959210019
rule,0.21390374331550802,0.2831858407079646,0.8916100108365399
rule,0.21390374331550802,0.30973451327433627,0.8805900891890889
rule,0.22459893048128343,0.30973451327433627,0.8720748023571905
rule,0.22459893048128343,0.3185840707964602,0.8711048132815228
rule,0.22994652406417113,0.3185840707964602,0.8670192042865648
rule,0.22994652406417113,0.336283185840708,0.8428158257482776
rule,0.23529411764705882,0.336283185840708,0.84280721423588
rule,0.23529411764705882,0.34513274336283184,0.8396613432328501
rule,0.26737967914438504,0.34513274336283184,0.7935448986183011
rule,0.26737967914438504,0.35398230088495575,0.7586764334812423
rule,0.2887700534759358,0.35398230088495575,0.7154563390876166
rule,0.2887700534759358,0.3893805309734513,0.6656117085361624
rule,0.29411764705882354,0.3893805309734513,0.6582251242800055
rule,0.29411764705882354,0.39823008849557523,0.6414671809785231
rule,0.2994652406417112,0.39823008849557523,0.6378128131570798
rule,0.2994652406417112,0.40707964601769914,0.6145818066181195
rule,0.3582887700534759,0.40707964601769914,0.4213615174379094
rule,0.3582887700534759,0.415929203539823,0.41320928985110594
rule,0.3689839572192513,0.415929203539823,0.38264308463669167
rule,0.3689839572192513,0.4336283185840708,0.34958340795828013
rule,0.37433155080213903,0.4336283185840708,0.3411001669636549
rule,0.37433155080213903,0.4424778761061947,0.32897551107342415
rule,0.40106951871657753,0.4424778761061947,0.2426388840275183
rule,0.40106951871657753,0.45132743362831856,0.23468819782694197
rule,0.4117647058823529,0.45132743362831856,0.2114938538391235
rule,0.4117647058823529,0.4690265486725664,0.20507110434318848
rule,0.43315508021390375,0.4690265486725664,0.18080648574479638
rule,0.43315508021390375,0.4778761061946903,0.17752920771456043
rule,0.44385026737967914,0.4778761061946903,0.16227706202516892
rule,0.44385026737967914,0.48672566371681414,0.15472167597511632
rule,0.45454545454545453,0.48672566371681414,0.13167249846440093
rule,0.45454545454545453,0.49557522123893805,0.13165315085493745
rule,0.45989304812834225,0.49557522123893805,0.11591642939266915
rule,0.45989304812834225,0.5132743362831859,0.11380013383197261
rule,0.48128342245989303,0.5132743362831859,0.09354550220788144
rule,0.48128342245989303,0.5398230088495575,0.08699921896723445
rule,0.48663101604278075,0.5398230088495575,0.08319101431776192
rule,0.48663101604278075,0.5486725663716814,0.07569528766094666
rule,0.5026737967914439,0.5486725663716814,0.05431102475608339
rule,0.5026737967914439,0.5575221238938053,0.05133896354887461
rule,0.5133689839572193,0.5575221238938053,0.04596560810238735
rule,0.5133689839572193,0.5663716814159292,0.04462428453548377
rule,0.5454545454545454,0.5663716814159292,0.025215713216196714
rule,0.5454545454545454,0.5752212389380531,0.025200173223003105
rule,0.5561497326203209,0.5752212389380531,0.02160188424059188
rule,0.5561497326203209,0.584070796460177,0.02073927950442039
rule,0.5614973262032086,0.584070796460177,0.02042436588699811
rule,0.5614973262032086,0.6017699115044248,0.016320343897003674
rule,0.5668449197860963,0.6017699115044248,0.015716917833274918
rule,0.5668449197860963,0.6194690265486725,0.011375417755331848
rule,0.5721925133689839,0.6194690265486725,0.01121152448933619
rule,0.5721925133689839,0.6371681415929203,0.010712465802555277
rule,0.5882352941176471,0.6371681415929203,0.00899183970275669
rule,0.5882352941176471,0.6460176991150443,0.008990073160643222
rule,0.5989304812834224,0.6460176991150443,0.0078318995107135
rule,0.5989304812834224,0.6548672566371682,0.00691635706705505
rule,0.6096256684491979,0.6548672566371682,0.0061621136564855425
rule,0.6096256684491979,0.6637168141592921,0.00521801468959723
rule,0.6149732620320856,0.6637168141592921,0.004997847826732421
rule,0.6149732620320856,0.6814159292035398,0.004393454823690328
rule,0.6203208556149733,0.6814159292035398,0.004380892978053422
rule,0.6203208556149733,0.6902654867256637,0.004204669243456019
rule,0.6256684491978609,0.6902654867256637,0.004163499144766189
rule,0.6256684491978609,0.6991150442477876,0.0033990526870481567
rule,0.6363636363636364,0.6991150442477876,0.00318747263457928
rule,0.6363636363636364,0.7256637168141593,0.002584460490149554
rule,0.6417112299465241,0.7256637168141593,0.0022998923211343214
rule,0.6417112299465241,0.7345132743362832,0.0021764582332076668
rule,0.6470588235294118,0.7345132743362832,0.002060940661686761
rule,0.6470588235294118,0.7433628318584071,0.002057925892752009
rule,0.6577540106951871,0.7433628318584071,0.0016277793527819432
rule,0.6577540106951871,0.7522123893805309,0.0015779928851996662
rule,0.6737967914438503,0.7522123893805309,0.001234332983242683
rule,0.6737967914438503,0.7610619469026548,0.001120585456863856
rule,0.7486631016042781,0.7610619469026548,0.00038424562279551754
rule,0.7486631016042781,0.7699115044247787,0.0003595678179473986
rule,0.7914438502673797,0.7699115044247787,0.00014991694013512805
rule,0.7914438502673797,0.7876106194690266,0.0001362648617899943
rule,0.7967914438502673,0.7876106194690266,8.517146027153741e-05
rule,0.7967914438502673,0.8230088495575221,4.8816130031553004e-05
rule,0.8181818181818182,0.8230088495575221,2.570651990872903e-05
rule,0.8181818181818182,0.831858407079646,2.1231881052955894e-05
rule,0.8342245989304813,0.831858407079646,1.7263575973233006e-05
rule,0.8342245989304813,0.8407079646017699,1.697655870332719e-05
rule,0.8609625668449198,0.8407079646017699,7.697212475699037e-06
rule,0.8609625668449198,0.8584070796460177,6.903836066704669e-06
rule,0.8770053475935828,0.8584070796460177,2.4103942659853726e-06
rule,0.8770053475935828,0.8849557522123894,1.2564823285742466e-06
rule,0.8877005347593583,0.8849557522123894,8.428130463536464e-07
rule,0.8877005347593583,0.9026548672566371,8.001933493692701e-07
rule,0.9037433155080213,0.9026548672566371,5.460881251760614e-07
rule,0.9037433155080213,0.911504424778761,5.153788608821452e-07
rule,0.9144385026737968,0.911504424778761,3.973323318477082e-07
rule,0.9144385026737968,0.9203539823008849,3.5560797272615795e-07
rule,0.9411764705882353,0.9203539823008849,1.3360397174786348e-07
rule,0.9411764705882353,0.9292035398230089,1.24035794221003e-07
rule,0.9625668449197861,0.9292035398230089,5.268530459119616e-08
rule,0.9625668449197861,0.9380530973451328,2.6270401152906647e-08
rule,0.9679144385026738,0.9380530973451328,1.4518785453029095e-08
rule,0.9679144385026738,0.9557522123893806,8.48201467875858e-09
rule,0.9732620320855615,0.9557522123893806,7.69425431234441e-09
rule,0.9732620320855615,0.9646017699115044,5.358996363943736e-09
rule,0.9893048128342246,0.9646017699115044,4.61134114098468e-10
rule,0.9893048128342246,0.9823008849557522,2.586998393601457e-10
rule,0.9946524064171123,0.9823008849557522,2.382233887673921e-10
rule,0.9946524064171123,1.0,3.415193196786917e-11
rule,1.0,1.0,2.4120131899146907e-11
rectified_l1,0.0,0.0,inf
rectified_l1,0.0053475935828877,0.0,0.999999998545174
rectified_l1,0.016042780748663103,0.0,0.9999995097985095
rectified_l1,0.016042780748663103,0.008849557522123894,0.9999994331353552
rectified_l1,0.053475935828877004,0.008849557522123894,0.9999460664067833
rectified_l1,0.053475935828877004,0.017699115044247787,0.9999151470281569
rectified_l1,0.058823529411764705,0.017699115044247787,0.9998950988483506
rectified_l1,0.058823529411764705,0.04424778761061947,0.9997627704748839
rectified_l1,0.06951871657754011,0.04424778761061947,0.9995665319455533
rectified_l1,0.06951871657754011,0.061946902654867256,0.9995125373950353
rectified_l1,0.0748663101604278,0.061946902654867256,0.9993791375942475
