fpr,tpr,threshold
0.0,0.0,inf
0.0,0.025,0.38118186231308376
0.03333333333333333,0.025,0.3811626000752208
0.03333333333333333,0.05,0.38113958144508947
0.13333333333333333,0.05,0.3808689109325579
0.13333333333333333,0.125,0.38067248738485243
0.15,0.125,0.38066346601756895
0.15,0.175,0.38059768544788664
0.16666666666666666,0.175,0.3805830872713496
0.16666666666666666,0.2,0.3804368233726676
0.18333333333333332,0.2,0.38043136110427367
0.18333333333333332,0.225,0.3804250715071753
0.2,0.225,0.3803765633781519
0.2,0.25,0.3803479171267975
0.21666666666666667,0.25,0.3803036942869673
0.21666666666666667,0.3,0.3801918135098859
0.26666666666666666,0.3,0.3799943283654987
0.26666666666666666,0.35,0.37993325752656076
0.2833333333333333,0.35,0.379826605548111
0.2833333333333333,0.375,0.37966588048986455
0.3,0.375,0.3795379657299903
0.3,0.5,0.37918407270545534
0.3333333333333333,0.5,0.3788085785782053
0.3333333333333333,0.55,0.3786650019259256
0.4,0.55,0.37832574542031866
0.4,0.575,0.3782623578682647
0.5,0.575,0.37785697898180637
0.5,0.6,0.3777761856642521
0.5333333333333333,0.6,0.377642391292867
0.5333333333333333,0.675,0.37745064782342536
0.65,0.675,0.3770000332232261
0.65,0.725,0.37682467499408706
0.7333333333333333,0.725,0.37647721034888326
0.7333333333333333,0.75,0.37627918443972014
0.75,0.75,0.37618666737586814
0.75,0.775,0.37608114610619986
0.8166666666666667,0.775,0.3757251042588017
0.8166666666666667,0.825,0.37547184467554556
0.8833333333333333,0.825,0.3751902560490402
0.8833333333333333,0.85,0.3751624285080535
0.9166666666666666,0.85,0.3750703612310569
0.9166666666666666,0.875,0.37496787937687925
0.95,0.875,0.3748258005339422
0.95,0.9,0.37478521208013926
0.9833333333333333,0.9,0.37472508830358686
0.9833333333333333,1.0,0.37448516311088115
1.0,1.0,0.374424104545926
