model,fpr,tpr,threshold
rule,0.0,0.0,inf
rule,0.004672897196261682,0.0,0.999999993429493
rule,0.018691588785046728,0.0,0.9999865630161505
rule,0.018691588785046728,0.007352941176470588,0.9999858988243605
rule,0.02336448598130841,0.007352941176470588,0.9999775978467164
rule,0.02336448598130841,0.014705882352941176,0.9998807635290557
rule,0.03271028037383177,0.014705882352941176,0.9998452866216806
rule,0.03271028037383177,0.029411764705882353,0.9997437828273985
rule,0.04205607476635514,0.029411764705882353,0.9996560251535144
rule,0.04205607476635514,0.03676470588235294,0.9995994443189531
rule,0.04672897196261682,0.03676470588235294,0.9994838201200882
rule,0.04672897196261682,0.04411764705882353,0.9993743001931225
rule,0.056074766355140186,0.04411764705882353,0.9992627209705843
rule,0.056074766355140186,0.051470588235294115,0.9992286460803523
rule,0.06542056074766354,0.051470588235294115,0.9989511187762224
rule,0.06542056074766354,0.058823529411764705,0.9989189516253998
rule,0.07009345794392523,0.058823529411764705,0.9987913154329874
rule,0.07009345794392523,0.07352941176470588,0.998453476174998
rule,0.08878504672897196,0.07352941176470588,0.9981490360043052
rule,0.08878504672897196,0.08823529411764706,0.9979374304112025
rule,0.09345794392523364,0.08823529411764706,0.9977658573481576
rule,0.09345794392523364,0.11764705882352941,0.9969783894607533
rule,0.09813084112149532,0.11764705882352941,0.9968140160055131
rule,0.09813084112149532,0.1323529411764706,0.9965747277989997
rule,0.1261682242990654,0.1323529411764706,0.9885144818112299
rule,0.1261682242990654,0.13970588235294118,0.9882622729079547
rule,0.1308411214953271,0.13970588235294118,0.9868413529475373
rule,0.1308411214953271,0.14705882352941177,0.9841172113809005
rule,0.13551401869158877,0.14705882352941177,0.9840708287166574
rule,0.13551401869158877,0.15441176470588236,0.9838572401795672
rule,0.1542056074766355,0.15441176470588236,0.9753885902569301
rule,0.1542056074766355,0.19852941176470587,0.9615971122327855
rule,0.16355140186915887,0.19852941176470587,0.9607822887714821
rule,0.16355140186915887,0.21323529411764705,0.9589575286942111
rule,0.17757009345794392,0.21323529411764705,0.9418102353361175
rule,0.17757009345794392,0.22058823529411764,0.9379222279894608
rule,0.19158878504672897,0.22058823529411764,0.9032460759033268
