model,fpr,tpr,threshold
rule,0.0,0.0,inf
rule,0.005405405405405406,0.0,0.999999992951232
rule,0.016216216216216217,0.0,0.9999937972338664
rule,0.016216216216216217,0.008695652173913044,0.9999728529003075
rule,0.021621621621621623,0.008695652173913044,0.9999699531242864
rule,0.021621621621621623,0.017391304347826087,0.9999468731772447
rule,0.03783783783783784,0.017391304347826087,0.9998929738268203
rule,0.03783783783783784,0.034782608695652174,0.9998653720779351
rule,0.043243243243243246,0.034782608695652174,0.9998479295878628
rule,0.043243243243243246,0.043478260869565216,0.9997677511052739
rule,0.05405405405405406,0.043478260869565216,0.9996512276299494
rule,0.05405405405405406,0.06086956521739131,0.9995001911118888
rule,0.08108108108108109,0.06086956521739131,0.9993144233257057
rule,0.08108108108108109,0.06956521739130435,0.999266157567986
rule,0.14594594594594595,0.06956521739130435,0.997945887071791
rule,0.14594594594594595,0.09565217391304348,0.997489290551922
rule,0.15135135135135136,0.09565217391304348,0.9973412294164717
rule,0.15135135135135136,0.10434782608695652,0.9973092471151365
rule,0.15675675675675677,0.10434782608695652,0.996268573362439
rule,0.15675675675675677,0.1391304347826087,0.9948468210201704
rule,0.16756756756756758,0.1391304347826087,0.9942369559788734
rule,0.16756756756756758,0.17391304347826086,0.9906710439978739
rule,0.17297297297297298,0.17391304347826086,0.9902937417972418
rule,0.17297297297297298,0.19130434782608696,0.9885139790846434
rule,0.1783783783783784,0.19130434782608696,0.9866706909244612
rule,0.1783783783783784,0.2,0.9861463842173837
rule,0.1945945945945946,0.2,0.9819373220629745
rule,0.1945945945945946,0.21739130434782608,0.9787149699430476
rule,0.2,0.21739130434782608,0.9767390760289865
rule,0.2,0.22608695652173913,0.9763806347228419
rule,0.22162162162162163,0.22608695652173913,0.96597063173784
rule,0.22162162162162163,0.25217391304347825,0.9585613847402356
rule,0.22702702702702704,0.25217391304347825,0.9565139750063699
rule,0.22702702702702704,0.2608695652173913,0.9531785931963725
rule,0.24324324324324326,0.2608695652173913,0.9487086664861604
rule,0.24324324324324326,0.2782608695652174,0.9457955914461541
rule,0.24864864864864866,0.2782608695652174,0.9340024039661853
rule,0.24864864864864866,0.2956521739130435,0.9274017261989002
rule,0.25405405405405407,0.2956521739130435,0.9181679532504622
rule,0.25405405405405407,0.3130434782608696,0.8973094181681094
